"SECTOR_OID","SECTOR","BUSINESSACT_ID","ACTIVITY_TITLE","LICENCE_OID","LICENCE","REGULATION_AREA","DA_ENGLAND","DA_SCOTLAND","DA_WALES","DA_NIRELAND","ALL_OF_UK"
"1000145","Metal and metal ores wholesale","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1084063281","Pollution Inventory reporting (England and Wales)","Environment and waste","1","0","1","0","0"
"1000145","Metal and metal ores wholesale","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1083742890","Pollution prevention and control permit - Part A (Scotland)","Environment and waste","0","1","0","0","0"
"1000145","Metal and metal ores wholesale","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000146","Metal and metal ores wholesale agents","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1084063281","Pollution Inventory reporting (England and Wales)","Environment and waste","1","0","1","0","0"
"1000260","Motor vehicle maintenance and repair","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1085318872","Environmental permits and exemptions issued by the Environment Agency (England and Wales)","Environment","1","0","1","0","0"
"1000260","Motor vehicle maintenance and repair","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1075328422","Environmental permit for discharges to surface water or groundwater (England &amp; Wales)","Environment and waste","1","0","1","0","0"
"1000342","Cleaning services","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1084014889","Consent for discharges to waterways (Northern Ireland)","Environment and waste","0","0","0","1","0"
"1000362","Waste collection","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1085318872","Environmental permits and exemptions issued by the Environment Agency (England and Wales)","Environment","1","0","1","0","0"
"1000362","Waste collection","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1083742890","Pollution prevention and control permit - Part A (Scotland)","Environment and waste","0","1","0","0","0"
"1000362","Waste collection","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000363","Waste treatment and disposal","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1075328422","Environmental permit for discharges to surface water or groundwater (England &amp; Wales)","Environment and waste","1","0","1","0","0"
"1000364","Non-metal waste and scrap recycling","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1085318872","Environmental permits and exemptions issued by the Environment Agency (England and Wales)","Environment","1","0","1","0","0"
"1000492","Theme park operation","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1085318872","Environmental permits and exemptions issued by the Environment Agency (England and Wales)","Environment","1","0","1","0","0"
"1000492","Theme park operation","195","Discharge rain water, cooling water or treated liquid effluent directly to controlled waters","1084014889","Consent for discharges to waterways (Northern Ireland)","Environment and waste","0","0","0","1","0"
"1000005","Cattle farming","197","Possess a shotgun or other firearm","1074535563","Shotgun and Firearm Certificates (All UK)","Firearms and explosives","1","1","1","1","0"
"1000423","Catering services","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1083741799","Temporary event notice (England &amp; Wales)","Hospitality, leisure and entertainment","1","0","1","0","0"
"1000359","Event organisation and management","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1083741799","Temporary event notice (England &amp; Wales)","Hospitality, leisure and entertainment","1","0","1","0","0"
"1000359","Event organisation and management","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1084061719","Entertainment licence (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000410","Hotels","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1080509283","Public entertainment licence (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000411","Hostels","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1075429257","Premises licence (England &amp; Wales)","Hospitality, leisure and entertainment","1","0","1","0","0"
"1000412","Camping sites","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1074535451","Live music licence (All UK)","Copyright","1","1","1","1","0"
"1000418","Licensed restaurants","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1084061719","Entertainment licence (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000492","Theme park operation","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1083741799","Temporary event notice (England &amp; Wales)","Hospitality, leisure and entertainment","1","0","1","0","0"
"1000493","Museums and gallery operation","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1083741306","Premises licence (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000498","Sports facility operation","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1080509283","Public entertainment licence (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000498","Sports facility operation","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1083741799","Temporary event notice (England &amp; Wales)","Hospitality, leisure and entertainment","1","0","1","0","0"
"1000503","Casino operation","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1084061719","Entertainment licence (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000505","Bingo hall operation","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1080509283","Public entertainment licence (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000505","Bingo hall operation","209","Use a venue for public entertainment - including dancing, live music, karaoke etc","1083741799","Temporary event notice (England &amp; Wales)","Hospitality, leisure and entertainment","1","0","1","0","0"
"1000090","Biopharmaceuticals manufacturing","214","Keep or use radioactive material - eg for experiments, tests or measurements","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000102","Metal product manufacturing","214","Keep or use radioactive material - eg for experiments, tests or measurements","1087467296","Radioactive substances registration (Scotland)","Product safety","0","1","0","0","0"
"1000426","Doctor services","214","Keep or use radioactive material - eg for experiments, tests or measurements","1087467296","Radioactive substances registration (Scotland)","Product safety","0","1","0","0","0"
"1000479","Technical and vocational training","214","Keep or use radioactive material - eg for experiments, tests or measurements","1087467296","Radioactive substances registration (Scotland)","Product safety","0","1","0","0","0"
"1000479","Technical and vocational training","214","Keep or use radioactive material - eg for experiments, tests or measurements","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000022","Oil and gas extraction","215","Accumulate or dispose of radioactive wastes","1085318872","Environmental permits and exemptions issued by the Environment Agency (England and Wales)","Environment","1","0","1","0","0"
"1000090","Biopharmaceuticals manufacturing","215","Accumulate or dispose of radioactive wastes","1087467504","Authorisation to accumulate and dispose of radioactive waste (Scotland)","Product safety","0","1","0","0","0"
"1000145","Metal and metal ores wholesale","215","Accumulate or dispose of radioactive wastes","1085318872","Environmental permits and exemptions issued by the Environment Agency (England and Wales)","Environment","1","0","1","0","0"
"1000145","Metal and metal ores wholesale","215","Accumulate or dispose of radioactive wastes","1084010893","Hazardous waste producer registration (England &amp; Wales)","Environment and waste","1","0","1","0","0"
"1000146","Metal and metal ores wholesale agents","215","Accumulate or dispose of radioactive wastes","1085318872","Environmental permits and exemptions issued by the Environment Agency (England and Wales)","Environment","1","0","1","0","0"
"1000146","Metal and metal ores wholesale agents","215","Accumulate or dispose of radioactive wastes","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000146","Metal and metal ores wholesale agents","215","Accumulate or dispose of radioactive wastes","1075328642","Notification of work with ionising radiation (England, Scotland &amp; Wales)","Health and safety","1","1","1","0","0"
"1000360","Scientific research and development","215","Accumulate or dispose of radioactive wastes","1084063281","Pollution Inventory reporting (England and Wales)","Environment and waste","1","0","1","0","0"
"1000362","Waste collection","215","Accumulate or dispose of radioactive wastes","1074534730","Bookmaking office licence (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000363","Waste treatment and disposal","215","Accumulate or dispose of radioactive wastes","1075328642","Notification of work with ionising radiation (England, Scotland &amp; Wales)","Health and safety","1","1","1","0","0"
"1000364","Non-metal waste and scrap recycling","215","Accumulate or dispose of radioactive wastes","1087467504","Authorisation to accumulate and dispose of radioactive waste (Scotland)","Product safety","0","1","0","0","0"
"1000364","Non-metal waste and scrap recycling","215","Accumulate or dispose of radioactive wastes","1074534730","Bookmaking office licence (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000365","Metal waste and scrap recycling","215","Accumulate or dispose of radioactive wastes","1084063696","Hazardous waste movement notice (Northern Ireland)","Environment and waste","0","0","0","1","0"
"1000426","Doctor services","215","Accumulate or dispose of radioactive wastes","1087467504","Authorisation to accumulate and dispose of radioactive waste (Scotland)","Product safety","0","1","0","0","0"
"1000440","Hospitals","215","Accumulate or dispose of radioactive wastes","1083742890","Pollution prevention and control permit - Part A (Scotland)","Environment and waste","0","1","0","0","0"
"1000440","Hospitals","215","Accumulate or dispose of radioactive wastes","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000479","Technical and vocational training","215","Accumulate or dispose of radioactive wastes","1074534730","Bookmaking office licence (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000016","Fishing","220","Keep non-native animals, fish, or plants, or release them into the wild.","1074535643","Licence to release non-native animals and those animals and plants listed under Schedule 9 of the Wildlife and Countryside Act 1981 (England, Scotland &amp; Wales )","Animals and plants","1","1","1","0","0"
"1000016","Fishing","220","Keep non-native animals, fish, or plants, or release them into the wild.","1075328356","Licence to keep non-native crayfish (England &amp; Wales)","Environment","1","0","1","0","0"
"1000437","Veterinary services","220","Keep non-native animals, fish, or plants, or release them into the wild.","1084110661","Licence to keep or release certain non-native fish (England and Wales)","Animals and plants","1","0","1","0","0"
"1000498","Sports facility operation","223","Run a horse riding establishment","1075328443","Riding establishment licence (England, Scotland &amp; Wales)","Hospitality, leisure and entertainment","1","1","1","0","0"
"1000220","General food retail","226","Sell alcoholic drinks","1083741306","Premises licence (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000228","Alcoholic drink retail","226","Sell alcoholic drinks","1084061719","Entertainment licence (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000228","Alcoholic drink retail","226","Sell alcoholic drinks","1083740887","Extended hours application (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000418","Licensed restaurants","226","Sell alcoholic drinks","1075429256","Personal licence for the sale of alcohol (England &amp; Wales)","Hospitality, leisure and entertainment","1","0","1","0","0"
"1000418","Licensed restaurants","226","Sell alcoholic drinks","1084061719","Entertainment licence (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000418","Licensed restaurants","226","Sell alcoholic drinks","1083741306","Premises licence (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000421","Take-away food stalls","226","Sell alcoholic drinks","1085259123","Licence to sell intoxicating liquor (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000421","Take-away food stalls","226","Sell alcoholic drinks","1083741395","Personal licence (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000421","Take-away food stalls","226","Sell alcoholic drinks","1084061719","Entertainment licence (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000410","Hotels","226","Sell alcoholic drinks","1083741395","Personal licence (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000410","Hotels","226","Sell alcoholic drinks","1084061719","Entertainment licence (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000410","Hotels","226","Sell alcoholic drinks","1083740887","Extended hours application (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000415","Licensed nightclubs","226","Sell alcoholic drinks","1083741395","Personal licence (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000415","Licensed nightclubs","226","Sell alcoholic drinks","1084061719","Entertainment licence (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000416","Public houses","226","Sell alcoholic drinks","1075429256","Personal licence for the sale of alcohol (England &amp; Wales)","Hospitality, leisure and entertainment","1","0","1","0","0"
"1000422","Canteens","226","Sell alcoholic drinks","1083741393","Occasional licence (Scotland)","Hospitality, leisure and entertainment","0","1","0","0","0"
"1000471","Party planning","226","Sell alcoholic drinks","1075429257","Premises licence (England &amp; Wales)","Hospitality, leisure and entertainment","1","0","1","0","0"
"1000029","Residential building construction","228","Erect scaffolding or hoardings","1075328988","Scaffolding and hoarding licence (all UK)","Construction and property","1","1","1","1","0"
"1000035","Roofing","228","Erect scaffolding or hoardings","1084062707","Consent to carry out excavations in or break up the surface of a road (Northern Ireland)","Construction and property","0","0","0","1","0"
"1000038","Plumbing","228","Erect scaffolding or hoardings","1084210087","Road Occupation Consent - building materials (Scotland) ","Construction and property","0","1","0","0","0"
"1000039","Damp proofing","228","Erect scaffolding or hoardings","1084210087","Road Occupation Consent - building materials (Scotland) ","Construction and property","0","1","0","0","0"
"1000040","Plastering","228","Erect scaffolding or hoardings","1084129673","Street works licence (England, Scotland &amp; Wales)","Construction and property","1","1","1","0","0"
"1000040","Plastering","228","Erect scaffolding or hoardings","1084210087","Road Occupation Consent - building materials (Scotland) ","Construction and property","0","1","0","0","0"
"1076864127","Joinery","228","Erect scaffolding or hoardings","1075328988","Scaffolding and hoarding licence (all UK)","Construction and property","1","1","1","1","0"
"1000042","Glazing","228","Erect scaffolding or hoardings","1084062707","Consent to carry out excavations in or break up the surface of a road (Northern Ireland)","Construction and property","0","0","0","1","0"
"1000042","Glazing","228","Erect scaffolding or hoardings","1084210087","Road Occupation Consent - building materials (Scotland) ","Construction and property","0","1","0","0","0"
"1000043","Floor covering","228","Erect scaffolding or hoardings","1084129673","Street works licence (England, Scotland &amp; Wales)","Construction and property","1","1","1","0","0"
"1000043","Floor covering","228","Erect scaffolding or hoardings","1084210087","Road Occupation Consent - building materials (Scotland) ","Construction and property","0","1","0","0","0"
"1000045","Building exterior cleaning","228","Erect scaffolding or hoardings","1084129673","Street works licence (England, Scotland &amp; Wales)","Construction and property","1","1","1","0","0"
"1000347","Public relations services","228","Erect scaffolding or hoardings","1084062707","Consent to carry out excavations in or break up the surface of a road (Northern Ireland)","Construction and property","0","0","0","1","0"
"1000348","Direct marketing services","228","Erect scaffolding or hoardings","1084129673","Street works licence (England, Scotland &amp; Wales)","Construction and property","1","1","1","0","0"
"1000049","Architectural services","228","Erect scaffolding or hoardings","1084062707","Consent to carry out excavations in or break up the surface of a road (Northern Ireland)","Construction and property","0","0","0","1","0"
"1000258","Used motor vehicle retail","230","Operate a motor salvage business or process end-of-life vehicles","1075328354","Motor salvage operators registration (England &amp; Wales)","The motor trade","1","0","1","0","0"
"1000100","Metal manufacturing","231","Buy, sell, store, process or dispose of metal or scrap metal","1075328989","Scrap metal dealers registration (England &amp; Wales)","Environment and waste","1","0","1","0","0"
"1000102","Metal product manufacturing","231","Buy, sell, store, process or dispose of metal or scrap metal","1075328989","Scrap metal dealers registration (England &amp; Wales)","Environment and waste","1","0","1","0","0"
"1000195","Motor vehicles wholesale","232","Deal in secondhand goods","1080509165","Second-hand dealer's licence (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000269","Books, newspapers and magazines retail","233","Run a sex establishment","1084015168","Sex establishment/sex cinema (Northern Ireland)","Hospitality, leisure and entertainment","0","0","0","1","0"
"1000459","Beautician services","234","Offer ear, nose or body piercing","1080526062","Licence for skin piercing and tattooing (Scotland)","Personal services","0","1","0","0","0"
"1000462","Tattoo parlours","234","Offer ear, nose or body piercing","1083733180","Cosmetic piercing registration (Northern Ireland)","Personal services","0","0","0","1","0"
"1000462","Tattoo parlours","235","Offer tattooing services","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000440","Hospitals","236","Offer acupuncture services","1080526062","Licence for skin piercing and tattooing (Scotland)","Personal services","0","1","0","0","0"
"1000442","Acupuncture","236","Offer acupuncture services","1080526062","Licence for skin piercing and tattooing (Scotland)","Personal services","0","1","0","0","0"
"1000442","Acupuncture","236","Offer acupuncture services","1075329002","Skin treatments registration or licence (England &amp; Wales)","Personal services","1","0","1","0","0"
"1000022","Oil and gas extraction","237","Undertake activities that cause solvent emissions - eg using paint, thinners, cleaning fluids etc","1084146142","Solvent emissions - pollution prevention and control permit Part B (Scotland)","Environment and waste","0","1","0","0","0"
"1000082","Printing support activities","237","Undertake activities that cause solvent emissions - eg using paint, thinners, cleaning fluids etc","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000096","Concrete and cement products manufacturing","237","Undertake activities that cause solvent emissions - eg using paint, thinners, cleaning fluids etc","1084146142","Solvent emissions - pollution prevention and control permit Part B (Scotland)","Environment and waste","0","1","0","0","0"
"1000097","Stone and slate products manufacturing","237","Undertake activities that cause solvent emissions - eg using paint, thinners, cleaning fluids etc","1084146142","Solvent emissions - pollution prevention and control permit Part B (Scotland)","Environment and waste","0","1","0","0","0"
"1000098","Builders joinery manufacturing","237","Undertake activities that cause solvent emissions - eg using paint, thinners, cleaning fluids etc","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000105","Agricultural machinery manufacturing","237","Undertake activities that cause solvent emissions - eg using paint, thinners, cleaning fluids etc","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000124","Electronic office equipment manufacturing","237","Undertake activities that cause solvent emissions - eg using paint, thinners, cleaning fluids etc","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000129","Jewellery manufacturing","237","Undertake activities that cause solvent emissions - eg using paint, thinners, cleaning fluids etc","1084146142","Solvent emissions - pollution prevention and control permit Part B (Scotland)","Environment and waste","0","1","0","0","0"
"1000262","Motor vehicle fuel retail","237","Undertake activities that cause solvent emissions - eg using paint, thinners, cleaning fluids etc","1075328601","Discharge of trade effluent permit (England, Wales &amp; Northern Ireland)","Environment and waste","1","0","1","1","0"
"1000270","Stationery retail","239","Open a large shop on Sundays","1084015443","Sunday trading (holiday resort exemption) (Northern Ireland)","Retail and wholesale","0","0","0","1","0"
"1000267","Marital aids retail","239","Open a large shop on Sundays","1084015443","Sunday trading (holiday resort exemption) (Northern Ireland)","Retail and wholesale","0","0","0","1","0"
"1000264","Chemist supplies retail","239","Open a large shop on Sundays","1084015443","Sunday trading (holiday resort exemption) (Northern Ireland)","Retail and wholesale","0","0","0","1","0"
"1000245","Garden equipment and supplies retail","239","Open a large shop on Sundays","1084015443","Sunday trading (holiday resort exemption) (Northern Ireland)","Retail and wholesale","0","0","0","1","0"
"1000224","Bakery product retail","239","Open a large shop on Sundays","1084015443","Sunday trading (holiday resort exemption) (Northern Ireland)","Retail and wholesale","0","0","0","1","0"
"1000183","Electronic office equipment and supplies wholesale","239","Open a large shop on Sundays","1084015443","Sunday trading (holiday resort exemption) (Northern Ireland)","Retail and wholesale","0","0","0","1","0"
"1000184","Telecommunications equipment wholesale","239","Open a large shop on Sundays","1084015443","Sunday trading (holiday resort exemption) (Northern Ireland)","Retail and wholesale","0","0","0","1","0"
"1000189","Power tool wholesale","239","Open a large shop on Sundays","1084015443","Sunday trading (holiday resort exemption) (Northern Ireland)","Retail and wholesale","0","0","0","1","0"
"1000236","Clothing hire","239","Open a large shop on Sundays","1084015443","Sunday trading (holiday resort exemption) (Northern Ireland)","Retail and wholesale","0","0","0","1","0"
"1000246","Catering equipment hire","239","Open a large shop on Sundays","1084015443","Sunday trading (holiday resort exemption) (Northern Ireland)","Retail and wholesale","0","0","0","1","0"
"1000279","Saddlery and tack retail and repair","239","Open a large shop on Sundays","1084015443","Sunday trading (holiday resort exemption) (Northern Ireland)","Retail and wholesale","0","0","0","1","0"
"1000036","Electrical installation and repair","240","Put tables or chairs on the pavement","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000416","Public houses","240","Put tables or chairs on the pavement","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000416","Public houses","240","Put tables or chairs on the pavement","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000419","Unlicensed restaurants","240","Put tables or chairs on the pavement","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000421","Take-away food stalls","240","Put tables or chairs on the pavement","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000421","Take-away food stalls","240","Put tables or chairs on the pavement","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000033","Building site preparation","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000026","Water supply","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000026","Water supply","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000040","Plastering","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000043","Floor covering","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000024","Electricity supply","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000052","Quantity surveying","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000030","Commercial building construction","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000034","Brick laying","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000034","Brick laying","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000046","Other specialised construction activities","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000142","Timber and timber products wholesale","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000159","Alcoholic drink wholesale","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000163","Adults clothing and accessories wholesale","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000168","Furniture wholesale","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000177","Glass building products wholesale","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000177","Glass building products wholesale","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000180","Electric appliance wholesale","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000180","Electric appliance wholesale","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000182","Computer, software and peripherals wholesale","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000183","Electronic office equipment and supplies wholesale","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000184","Telecommunications equipment wholesale","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000211","Watches and clocks wholesale","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000213","Bicycle and bicycle parts wholesale","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000215","Musical instrument wholesale","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000215","Musical instrument wholesale","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000216","Toys, games and collectables wholesale","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000216","Toys, games and collectables wholesale","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000217","Camping and outdoor equipment wholesale","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000222","Meat, poultry and game retail","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000222","Meat, poultry and game retail","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000225","Chocolate and confectionery retail","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000225","Chocolate and confectionery retail","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000227","Delicatessens","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000230","Tobacco and tobacco products retail","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000238","Furniture retail","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000240","Home furnishings retail","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000241","Electric lighting equipment retail","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000248","Electric appliance retail","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000249","Electric appliance repair","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000250","Audio-visual equipment retail","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000250","Audio-visual equipment retail","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000253","Computers and electronic office equipment retail","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000257","New motor vehicle retail","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
